sample_id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TCGA-3B-A9HV-01A-11D-A38Y-01	9.3816	16.5767	5.8179	0.0	6.1816	1.637	16.2327	19.6705	14.5948	15.188500000000001	22.9279	2.1862	9.2026	26.5966	8.3201	1.0826	1.1571	0.0	1.2349999999999999	3.6752000000000002	0.0	1.21
TCGA-3B-A9HV-10A-01D-A38Y-01	113.4144	81.3054	81.09	75.5646	101.8683	67.2053	75.5939	75.702	52.8928	75.4686	70.8611	60.557	47.62	38.2264	35.97	52.2659	22.1889	32.6984	16.3834	29.1376	7.3239	9.7643
TCGA-3B-A9HX-01A-11D-A38Y-01	8.0447	13.8714	4.3472	0.0	0.0	2.5963000000000003	0.9976	1.7631	1.0350000000000001	3.9739000000000004	3.3731	2.1271	35.4809	6.4223	1.6426	1.1098	1.304	0.4504999999999999	40.0225	2.662	0.0	1.3738
TCGA-3B-A9HX-10A-01D-A38Y-01	73.4097	59.9008	46.5024	37.5235	42.6993	42.4955	63.308	47.7821	38.5135	52.1133	46.2048	50.9248	10.1793	33.2258	39.8473	35.5788	11.6247	37.033500000000004	7.2745999999999995	21.9602	2.3366	3.5276
TCGA-3B-A9HY-01A-11D-A38Y-01	2.0328999999999997	8.8854	2.9873000000000003	3.4181	0.7446999999999999	9.1402	0.6952	1.96	0.0	13.6143	0.0	2.346	11.9	4.009	0.9962	3.8951	4.8585	0.0	0.6501999999999999	0.9916	0.0	1.5132
TCGA-3B-A9HY-10A-01D-A38Y-01	26.7016	20.7184	15.640699999999999	5.0135000000000005	12.3675	9.6122	14.3712	11.5869	10.376199999999999	14.9501	15.924299999999999	8.4977	5.8376	7.907	5.5203	8.5616	5.3659	6.9524	3.8883	8.0667	4.9906999999999995	0.5719000000000001
TCGA-3B-A9HZ-01A-11D-A38Y-01	1.9035	3.4584	0.0	4.8429	0.8420000000000001	3.8560999999999996	1.1406	0.0	1.5648	5.8041	2.1033	1.6578	4.7832	1.2530999999999999	3.3684000000000003	0.5758000000000001	0.569	1.1896	1.8042	1.1234	0.0	1.119
TCGA-3B-A9HZ-10A-01D-A38Y-01	4.0017000000000005	4.7362	1.3087	0.0	6.0920000000000005	4.6182	0.0	0.0	0.4105000000000001	1.6085	7.2763	2.2636000000000003	0.9527000000000001	0.0	0.0	2.1059	0.0	7.3762	0.0	1.1347	1.292	0.9360999999999999
TCGA-3B-A9I0-01A-11D-A38Y-01	2.7257	2.1839000000000004	1.1126	2.2396000000000003	4.250900000000001	4.6009	0.0	4.6473	1.046	20.8817	3.919	0.8344	0.8019000000000001	0.0	2.5553999999999997	0.0	1.7732999999999999	2.1555999999999997	0.7313000000000001	0.8025	1.0691000000000002	0.8812
TCGA-3B-A9I0-10A-01D-A38Y-01	17.6589	6.6567	28.903	16.04	20.4484	21.9288	10.8532	14.6113	9.4353	35.417699999999996	8.5946	9.513300000000001	7.5198	4.643599999999999	8.2088	21.3567	4.8544	5.208600000000001	6.1779	20.5598	3.6003999999999996	10.1655
TCGA-3B-A9I1-01A-11D-A38Y-01	2.6708	28.182	3.9626	1.0562	0.0	7.7194	8.7658	7.853599999999999	3.239	8.2612	10.9433	5.712	9.986	9.4453	2.7479	13.314499999999999	1.6378000000000001	0.8170999999999999	3.3735	0.0	1.9016	0.0
TCGA-3B-A9I1-10A-01D-A38Y-01	27.7792	38.835	24.8771	20.1596	22.877200000000002	23.0688	23.3634	31.1211	21.9765	38.5928	30.5659	26.1355	14.9348	1.3528	16.0884	13.9116	5.1482	13.8101	4.5762	6.0365	4.6471	6.469499999999999
TCGA-3B-A9I3-01A-11D-A38Y-01	1.1306	1.1446	4.4955	0.0	3.9501999999999997	1.5163	2.1254999999999997	2.3890000000000002	1.4243000000000001	1.7841999999999998	1.284	2.6995	1.1528	1.5939999999999999	0.0	0.0	1.5901	0.0	1.3681	0.0	0.0	0.0
TCGA-3R-A8YX-01A-11D-A37B-01	12.196	0.0	1.0335	7.1295	17.4435	1.1141999999999999	4.6041	5.0191	13.8635	2.5149	8.433399999999999	2.9447	9.258700000000001	0.0	5.5024	12.6654	7.411200000000001	1.5666	1.1559	0.0	0.0	0.0
TCGA-3R-A8YX-10A-01D-A37E-01	1.0484	0.0	0.0	0.0	2.3776	0.0	0.0	0.0	1.4765000000000001	2.7712000000000003	0.0	3.4882	1.3483	0.0	0.0	0.0	0.0	0.0	1.3542999999999998	0.0	1.1008	2.311
TCGA-DX-A1KU-01A-32D-A24M-01	5.8662	3.1727999999999996	0.9485000000000001	0.7345999999999999	6.8948	4.1026	1.9367	0.0	5.359	0.0	21.2444	1.1703000000000001	1.0911	0.3559000000000001	0.7052999999999998	1.6194	0.0	3.9090000000000003	1.1526999999999998	0.0	0.6045	1.1459000000000001
TCGA-DX-A1KU-10A-01D-A24M-01	0.0	2.4553	0.0	0.0	0.0	0.0	0.8110999999999999	0.0	0.9799	0.0	0.0	0.0	1.4301	0.0	0.0	0.0	0.0	0.0	1.3203	0.0	0.0	0.0
TCGA-DX-A1KW-01A-22D-A24M-01	0.0	0.25360000000000005	16.6634	4.9851	26.1568	4.1963	0.9080999999999999	5.402	0.0	11.833	5.432	45.0568	8.5905	6.2331	11.8123	2.0195	1.9388999999999998	2.0648999999999997	1.8098	2.3072999999999997	0.0	1.3603
TCGA-DX-A1KW-10A-01D-A24M-01	0.0	2.4302	3.0102	1.0819999999999999	0.0	2.6627	5.505199999999999	1.0741	0.0	0.0	1.3514	1.0133999999999999	0.0	0.0	0.0	1.1818	2.1369	0.0	0.0	0.0	0.7007000000000001	0.0
TCGA-DX-A1KX-01A-22D-A24M-01	21.3901	18.4133	22.6646	10.0713	2.9290000000000003	2.2442	3.0746	8.4812	6.7633	12.1646	14.9445	10.7644	10.9697	2.0267999999999997	2.1492000000000004	7.3393999999999995	6.1779	9.8443	0.0	0.5486	4.9741	0.7445999999999999
TCGA-DX-A1KX-10A-01D-A24M-01	3.9043	0.0	0.0	1.0032999999999999	0.0	0.0	0.0	0.0	0.0	0.9432	2.7262999999999997	0.0	2.4584	0.0	2.6566	0.0	0.0	0.0	0.0	2.1745	0.0	1.7341
TCGA-DX-A1KY-01A-11D-A24M-01	1.4987	7.5927	33.017	20.3506	3.6485	6.9414	0.853	2.3505000000000003	10.2188	3.9946	4.9704	1.6503999999999999	15.5752	2.6235999999999997	0.0	3.2131	3.9807	25.3262	1.5705	0.0	0.2679	0.0
TCGA-DX-A1KY-10A-01D-A24M-01	4.0289	0.0	0.0	6.7784	3.2427	2.1991	0.0	2.1798	0.0	1.2835	0.0	5.815799999999999	0.0	0.0	2.3777999999999997	1.1979	0.0	0.0	0.0	0.0	1.2050999999999998	1.0178
TCGA-DX-A1KZ-01A-11D-A24M-01	8.1321	0.0	0.0	0.0	10.957799999999999	2.8226000000000004	0.0	15.0198	2.0218	26.8292	4.2959	1.3898000000000001	1.9381	4.775600000000001	0.0	0.0	2.2621	0.0	0.0	0.33410000000000006	0.0	0.0
TCGA-DX-A1KZ-10A-01D-A24M-01	0.8307	0.0	0.0	0.0	0.0	0.0	1.4	0.0	0.6951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3923999999999999	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A1L0-01A-11D-A24M-01	27.6975	7.1982	8.1297	0.0	2.7744	4.5046	0.7595000000000001	4.723599999999999	20.4318	3.6459	47.2462	2.7914000000000003	32.3498	3.316	6.2574000000000005	15.8707	1.1201	9.5064	9.9864	0.3196000000000001	4.6065000000000005	0.0
TCGA-DX-A1L0-10A-01D-A24M-01	0.0	0.0	1.3229	1.0647	0.0	0.0	0.9834	0.0	0.0	0.0	2.3691	0.0	0.0	1.4931999999999999	1.1892	0.0	0.0	0.0	0.0	1.3405	0.0	0.0
TCGA-DX-A1L1-01A-11D-A24M-01	8.6459	1.4	5.6259	9.23	1.8322	0.0	1.6869	1.4628	9.9252	2.5408999999999997	4.1455	3.5987	2.7179	1.288	0.0	0.0	0.0	2.5346	0.0	0.575	1.2117	2.1771000000000003
TCGA-DX-A1L1-10A-01D-A24M-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5979999999999999	1.5636	0.0	0.0	1.306	0.0
TCGA-DX-A1L2-01A-22D-A24M-01	4.418	3.2516999999999996	5.6573	1.8006	1.1288000000000002	1.5241	1.8311	10.3615	6.1838	0.7771999999999999	3.8359	0.39959999999999996	0.7654000000000001	6.2806	0.0	0.7761	0.3193999999999999	0.9018999999999999	0.0	1.3540999999999999	0.39260000000000006	3.8628
TCGA-DX-A1L2-10A-01D-A24M-01	1.0486	5.1607	0.0	0.0	1.4306	1.2399	1.3641999999999999	1.2471999999999999	0.0	1.3312	0.0	0.0	2.519	0.0	1.2323	0.0	2.3749000000000002	1.3277	0.0	2.449	1.1949999999999998	0.0
TCGA-DX-A1L3-01A-11D-A24M-01	1.3498999999999999	0.0	1.7972000000000001	1.5668	2.9867999999999997	2.8529	0.0	0.0	0.0	1.6242	5.767799999999999	1.3561999999999999	0.0	1.6682000000000001	0.0	0.0	0.0	0.5891	1.4409	0.0	1.3465	0.0
TCGA-DX-A1L3-10A-01D-A24M-01	1.3251	1.0523	0.0	2.961	3.6212999999999997	0.0	0.0	1.2519	0.0	0.0	0.9746999999999999	0.0	0.0	0.0	0.0	0.982	0.0	0.0	3.6305	0.0	0.0	0.0
TCGA-DX-A1L4-01A-12D-A26F-01	0.0	2.028	0.0	2.5507999999999997	0.0	0.0	2.9048	0.0	0.0	1.4796	0.0	3.3861	1.2181	0.0	1.5139	0.0	1.6315	0.0	2.9154	0.0	0.0	0.0
TCGA-DX-A1L4-10A-01D-A26F-01	1.0718999999999999	3.2047	0.0	1.1719	0.0	0.0	5.9427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7227000000000001	0.0	1.4967000000000001	0.0	0.0	0.0
TCGA-DX-A23R-01A-11D-A26F-01	2.8581000000000003	3.6597	9.308200000000001	7.7675	2.3495	14.168	10.0284	0.0	1.0477	6.5928	4.1234	24.1768	16.6188	2.3851	1.7709000000000001	3.397	4.1927	6.8582	1.5578	0.0	2.5397	2.0745
TCGA-DX-A23R-10A-01D-A26F-01	0.0	0.0	1.5831	2.9245	0.0	0.0	0.0	3.1216999999999997	0.0	0.0	1.4744000000000002	1.5895000000000001	0.0	0.0	1.5685	0.0	0.0	0.0	0.0	0.0	0.0	1.3963
TCGA-DX-A23T-01A-11D-A26F-01	2.0897	0.0	1.4018000000000002	0.9028	1.314	4.2442	2.9353	3.1117	1.6947999999999999	1.5378	0.27249999999999996	3.0164999999999997	1.1322	0.0	0.0	0.0	0.0	1.5912	0.0	1.5527	1.4152	0.0
TCGA-DX-A23T-10A-01D-A26F-01	0.0	0.0	0.0	3.9993999999999996	1.6915	0.0	2.4858000000000002	1.7362	0.0	0.0	0.0	1.7298	0.9563999999999999	0.0	1.4609	0.0	1.583	0.0	0.0	1.73	0.0	0.0
TCGA-DX-A23U-01A-11D-A26F-01	3.9151999999999996	0.0	0.0	0.0	0.0	0.0	1.5916000000000001	0.0	7.6838	0.0	1.5829	1.6999	0.0	0.0	3.0780000000000003	0.0	0.0	0.0	1.57	0.0	0.0	0.0
TCGA-DX-A23U-10A-01D-A26F-01	0.0	0.0	0.0	1.3338999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7778	0.0	1.4978	0.0	0.0	0.6623000000000001	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A23V-01A-11D-A29M-01	1.6792	4.0114	0.4771000000000001	2.766	4.2789	0.0	1.1759	0.0	2.8484	1.7741	0.0	3.3207	1.2353	0.8495999999999999	0.0	0.0	1.6023	0.0	0.0	0.0	0.0	1.8958
TCGA-DX-A23V-10A-01D-A29M-01	0.0	0.0	0.0	1.0261	0.0	3.3055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0794000000000001	3.1385	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A23Y-01A-11D-A27O-01	0.0	1.471	6.7334	0.4852000000000001	3.787	9.625900000000001	2.1216999999999997	11.2488	3.9899000000000004	3.6444	18.278399999999998	21.6709	8.1636	2.7108	0.0	6.1812	0.0	0.47920000000000007	0.0	1.4322	0.0	1.8524
TCGA-DX-A23Y-10A-01D-A27O-01	2.5431	3.4131	0.0	0.9976	0.0	1.2262	0.0	1.0885	0.0	0.0	2.912	0.0	0.0	0.0	0.0	0.0	1.3165	0.0	1.1894	0.0	2.5976999999999997	0.0
TCGA-DX-A23Z-01A-11D-A27O-01	1.5906	2.8952	0.0	0.0	5.786	3.1159	0.0	4.5344	0.0	1.4899	1.9280000000000002	0.0	0.0	3.1856	0.0	0.0	0.3134999999999999	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A23Z-10A-01D-A27O-01	1.1588	0.0	0.0	3.1365999999999996	0.0	0.0	1.6823000000000001	0.0	0.0	0.9363999999999999	1.1862	0.0	1.3858000000000001	0.0	0.0	0.0	2.43	2.295	0.0	0.0	0.0	1.8495000000000001
TCGA-DX-A240-01A-32D-A27O-01	0.0	1.403	0.0	0.0	0.0	1.0310000000000001	1.488	3.3079	0.0	3.5154	0.0	4.6464	1.3033000000000001	0.8589	0.0	0.0	2.8959	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A240-10A-01D-A27O-01	0.0	2.9419	0.0	1.3106	1.5056	2.2243000000000004	0.0	0.0	0.0	0.0	1.4797	0.0	0.0	0.0	0.0	0.0	0.0	1.7255	0.0	0.0	0.0	0.0
TCGA-DX-A2IZ-01A-11D-A21P-01	1.4338	3.4896000000000003	0.0	14.5293	17.2071	1.1787	6.2208000000000006	0.0	1.4499	2.8758	0.0	63.3204	0.0	1.5225	9.9618	1.5405	0.0	0.0	0.0	0.0	1.2745	6.4036
TCGA-DX-A2IZ-10A-01D-A21P-01	1.5157	0.9718	0.0	0.0	0.0	0.0	2.4426	0.9186000000000001	1.5474	2.0368	4.8978	0.0	0.0	0.0	0.0	0.0	0.0	1.3271	3.3548	0.0	1.534	0.0
TCGA-DX-A2J0-01A-11D-A21P-01	76.16760000000001	4.0121	0.952	2.7313	0.7723	0.0	1.2917	1.5453000000000001	0.0	0.0	15.607	0.0	9.6861	0.0	1.1633	7.069999999999999	3.3449	3.3676	1.7675	2.3514	1.8116999999999999	1.1471
TCGA-DX-A2J0-10A-01D-A21P-01	0.0	0.0	1.0283	1.2908	0.0	0.0	1.38	0.0	1.2759	0.0	3.1295	0.0	0.0	0.0	1.2734	0.0	1.2064	0.0	1.3178	0.0	0.0	0.0
TCGA-DX-A2J1-01A-11D-A21P-01	1.355	2.9297	0.0	0.0	0.0	0.0	1.369	0.0	0.0	0.0	2.2703999999999995	0.0	1.7255	1.2856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A2J1-10A-01D-A21P-01	0.0	2.3435	1.2929	0.0	0.0	3.1549	0.0	1.1553	0.0	2.4901	1.084	0.0	0.0	4.797000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A2J4-01A-32D-A21P-01	2.725	0.0	0.0	0.0	0.0	0.8472	0.0	1.4611	1.0542	0.0	0.0	0.29400000000000004	0.0	0.0	0.0	0.0	1.5244	0.0	1.9210999999999998	0.0	0.4705999999999999	0.0
TCGA-DX-A2J4-10A-01D-A21P-01	2.922	1.3599	0.0	0.0	0.0	0.9453	0.0	0.0	3.1378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2631999999999999	0.0
TCGA-DX-A3LS-01A-11D-A21P-01	1.2050999999999998	0.0	13.0089	5.8908	2.0996	2.0822	0.0	3.1208	4.8088	0.0	1.3689	25.7118	0.3478000000000001	2.8295000000000003	0.2924	0.0	0.0	0.0	0.0	3.9489	1.1874	3.4387
TCGA-DX-A3LS-10A-01D-A21P-01	1.1472	0.0	0.5654999999999999	1.3578000000000001	1.4163000000000001	2.3523	0.0	0.0	1.0431	1.2257	0.0	0.0	0.829	0.0	0.0	0.0	0.0	1.2705	1.2349999999999999	0.0	0.0	0.0
