sample_id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TCGA-3B-A9HV-01A-11D-A38Y-01	15.4542	22.011200000000002	9.4269	0.7115	6.7226	1.637	23.0069	19.9272	15.6449	16.9877	27.5987	27.2118	19.218600000000002	27.3384	8.3201	5.217499999999999	1.1571	28.2317	2.7908999999999997	8.7405	0.0	1.4779999999999998
TCGA-3B-A9HV-10A-01D-A38Y-01	265.1356	202.5795	198.2031	191.2733	247.0407	191.2846	198.174	198.2164	132.7711	169.891	136.013	152.9805	132.1359	90.0847	79.3859	93.2762	51.6757	95.4392	28.5005	54.1031	31.7548	17.7082
TCGA-3B-A9HX-01A-11D-A38Y-01	9.427200000000001	21.3326	9.1847	0.9259	0.42220000000000013	2.5963000000000003	5.2425	4.0434	6.163400000000001	5.1365	4.6922	2.1271	43.4418	20.5166	2.8347000000000007	3.7199	4.0864	0.4504999999999999	223.1463	2.662	1.4052000000000002	1.8292999999999997
TCGA-3B-A9HX-10A-01D-A38Y-01	86.27629999999999	89.6098	53.3362	48.11	51.4396	58.717800000000004	70.1601	54.8662	43.894	69.2885	47.4808	57.0477	11.0109	35.3557	43.7392	38.8364	12.7293	43.2168	9.988399999999999	23.9359	2.3366	4.4241
TCGA-3B-A9HY-01A-11D-A38Y-01	2.4846000000000004	16.3653	3.9847	3.4181	3.1505	11.728	0.6952	2.4761	0.0	13.6143	1.0796999999999999	2.346	12.3767	4.009	0.9962	4.9421	16.872799999999998	0.0	1.8064	1.5256000000000003	0.0	2.4430000000000005
TCGA-3B-A9HY-10A-01D-A38Y-01	102.7042	60.8913	34.2876	21.9417	34.135799999999996	55.7714	29.0346	30.4947	34.0177	60.3973	52.7685	18.686700000000002	26.8852	24.6867	17.8984	33.3069	8.814400000000001	31.2481	13.4682	25.541	23.4799	9.532100000000002
TCGA-3B-A9HZ-01A-11D-A38Y-01	2.9320000000000004	3.4584	1.1261999999999999	4.8429	0.8420000000000001	9.8829	1.1406	0.0	1.5648	6.6137999999999995	2.1033	1.6578	4.7832	1.2530999999999999	10.4863	0.5758000000000001	2.9934	1.1896	1.8042	1.1234	0.0	1.119
TCGA-3B-A9HZ-10A-01D-A38Y-01	15.346	10.589099999999998	2.195	0.5471000000000004	11.9356	9.1019	0.7154000000000003	0.0	0.4105000000000001	4.7385	8.863100000000001	2.8991	6.0109	0.0	0.0	4.792	0.5924	7.3762	0.3102999999999998	1.1347	5.4968	0.9360999999999999
TCGA-3B-A9I0-01A-11D-A38Y-01	2.7257	4.0055000000000005	1.1126	2.2396000000000003	4.250900000000001	4.6009	0.0	6.2658000000000005	2.1454000000000004	20.8817	4.965	0.8344	0.8019000000000001	1.0676	4.1647	0.0	1.7732999999999999	2.1555999999999997	1.8006000000000002	0.8025	1.3424	0.8812
TCGA-3B-A9I0-10A-01D-A38Y-01	26.0866	14.6107	35.1493	20.090600000000002	32.2277	39.7327	12.7211	21.3069	9.4353	56.3942	9.1834	14.404300000000001	20.724800000000002	5.439299999999999	8.7605	31.9256	5.1073	12.352400000000001	13.763300000000001	21.9008	16.8324	13.9711
